"cwm.height","cwm.ldmc","cwm.sla","cwm.rmf","cwm.crsl","cwm.pf","cwm.d","cv.height","cv.ldmc","cv.sla","cv.rmf","cv.crsl","cv.pf","cv.d","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","richness"
51.9416666666667,0.196197750866667,275.204973535556,0.494237307138889,4264.10660610556,0.758420516022222,0.593113333333333,1.01140331643811,0.378071468030808,0.246147997378389,0.216880860338834,0.399336581672047,0.116976014911162,0.268353700735885,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,6
46.3416666666667,0.188082125644444,259.386262493889,0.447531341905556,4471.99551085556,0.752990311888889,0.605874444444444,1.1999756147303,0.357149488524884,0.260910820610444,0.27700524067672,0.354911712260518,0.108065698237585,0.23808130086209,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,6
49.5583333333333,0.193763124033333,258.610510543889,0.452459247666667,4514.66360118889,0.738419486466667,0.627238333333333,1.07823246981536,0.369367532377846,0.263878709996519,0.258914571735851,0.350582810961587,0.0959316493909146,0.211533734532424,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,6
44.225,0.179984798083333,261.313002863889,0.434385329805556,4496.77286466667,0.760366142166667,0.603119444444444,1.27985021744872,0.367062020789609,0.25751468228056,0.229396097038656,0.396572445914017,0.11114069276834,0.243389593027789,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,6
47.225,0.187735554388889,260.325585602778,0.437944593305556,4412.29359888889,0.764290680166667,0.588925,1.15726348419129,0.326234344995716,0.260826611577044,0.223433052262637,0.419884009525095,0.1155312134372,0.278815646321614,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,6
49.9916666666667,0.203266410527778,275.626301263889,0.466454762027778,4416.36818644444,0.768320972333333,0.592077777777778,1.07395968162714,0.336951027516102,0.247427834554058,0.236997982227399,0.418632344597336,0.1211345118331,0.269974704364141,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,6
44.3916666666667,0.195150785305556,259.807590222222,0.419748796794444,4624.25709119444,0.7628907682,0.604838888888889,1.27207992041966,0.317486021931457,0.262697729119767,0.271477598137404,0.372161193670828,0.113835207901863,0.239913025995347,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,6
47.6083333333333,0.200831783694444,259.031838272222,0.424676702555556,4666.92518152778,0.748319942777778,0.626202777777778,1.14410843993816,0.328495148468775,0.265669942157976,0.254368420681031,0.366915053301928,0.105937866146563,0.21369521015269,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,6
45.175,0.180152175138889,242.168480236111,0.437603670694444,3953.62561022222,0.763248340888889,0.585211111111111,1.24266165607882,0.36661220783982,0.233653997448775,0.224110675318469,0.416287616571061,0.11457975059841,0.285013773097673,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,6
47.9416666666667,0.195683031277778,257.469195897222,0.466113839416667,3957.70019777778,0.767278633055556,0.588363888888889,1.15397696945363,0.381896854534309,0.242832749142687,0.237815730587198,0.415118164506211,0.120323911579537,0.276348814287188,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,6
42.3416666666667,0.187567406055556,241.650484855556,0.419407874183333,4165.58910252778,0.761848428922222,0.601125,1.36480495736217,0.360993766834956,0.235075245026287,0.271994025864333,0.377405835268446,0.11283413121866,0.247059126732291,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,6
45.5583333333333,0.193248404444444,240.874732905556,0.424335779944444,4208.25719286111,0.7472776035,0.622488888888889,1.22867239542252,0.373213652135624,0.237427087020191,0.254925052008558,0.374894161062896,0.104480422538382,0.221998862220875,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,6
50.9416666666667,0.203433787583333,256.481778636111,0.469673102916667,3873.220932,0.771203171055556,0.574169444444445,1.0418932755248,0.33624500860935,0.24603556600063,0.22992750206328,0.435253983403068,0.123786570016107,0.308364718939745,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,6
45.3416666666667,0.195318162361111,240.663067594444,0.422967137683333,4081.10983675,0.765772966922222,0.586930555555556,1.23509197667039,0.316855064591247,0.237337727139842,0.267347067044384,0.399376998711903,0.117025503776662,0.282037155056118,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,6
48.5583333333333,0.20099916075,239.887315644444,0.427895043444444,4123.77792708333,0.7512021415,0.608294444444444,1.11031695661905,0.327807954611802,0.239631218993848,0.249885573496961,0.397180050433155,0.110372215673965,0.260816171276221,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,6
48.1083333333333,0.2108490185,255.963783255556,0.451477306405556,4085.18442430556,0.769803259088889,0.590083333333333,1.14689970046724,0.317705618841253,0.247861396155859,0.284152010028823,0.398160076965575,0.122425006180491,0.273289541118424,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,6
51.325,0.216530016888889,255.188031305556,0.456405212166667,4127.85251463889,0.755232433666667,0.611447222222222,1.02981643433076,0.31952928324254,0.250780822220103,0.266251072924444,0.395950910126952,0.11743650624745,0.251313095120682,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,6
45.725,0.208414391666667,239.369320263889,0.409699246933333,4335.74141938889,0.749802229533333,0.624208333333333,1.22117855816402,0.310696584389781,0.240961760033605,0.292941727336577,0.354230939096216,0.108147470149416,0.218049118180382,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,6
40.4083333333333,0.172400508311111,258.324192341111,0.4291441565,5104.87455852222,0.7669297183,0.587777222222222,1.40126911672097,0.400961816726104,0.242397137896439,0.211139424103658,0.219018559144748,0.108182494403211,0.258392864755916,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,6
43.4083333333333,0.180151264616667,257.33677508,0.43270342,5020.39529274444,0.7708542563,0.573582777777778,1.26530643148623,0.364244753835994,0.245646526336085,0.205414659617071,0.253956512116961,0.11217514804798,0.291512597336673,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,6
46.175,0.195682120755556,272.637490741111,0.461213588722222,5024.4698803,0.774884548466667,0.576735555555556,1.17382286392119,0.379973400863111,0.236180233961508,0.226418847769655,0.252178806085768,0.117422404613923,0.283123414591909,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,6
40.575,0.187566495533333,256.818779699444,0.414507623488889,5232.35878505,0.769454344333333,0.589496666666667,1.39260338958465,0.358776819542303,0.247495756996273,0.253963008634872,0.175745410569796,0.110615293146073,0.255235913645842,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,6
43.7916666666667,0.193247493922222,256.043027749444,0.41943552925,5275.02687538333,0.754883518911111,0.610860555555556,1.25081204529299,0.371194867453778,0.250448833178434,0.236353830612616,0.164588265823916,0.10444682306371,0.233100176024359,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,6
41.3583333333333,0.172567885366667,239.179669713333,0.432362497388889,4561.72730407778,0.769811917022222,0.569868888888889,1.35973601603873,0.400592097850801,0.207245250201355,0.206081925487007,0.274799874373453,0.111328270555799,0.297172180972601,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,6
44.125,0.188098741505556,254.480385374444,0.460872666111111,4565.80189163333,0.773842209188889,0.573021666666667,1.26124340348667,0.421442315642316,0.22484977855136,0.227231739549085,0.273189342502875,0.116708904264587,0.288934197799018,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,6
38.525,0.179983116283333,238.661674332778,0.414166700877778,4773.69079638333,0.768412005055556,0.585782777777778,1.4966864429101,0.398200586511642,0.208601929388553,0.254447105011197,0.212064825582162,0.109721629828484,0.261703778548435,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,6
41.7416666666667,0.185664114672222,237.885922382778,0.419094606638889,4816.35888671667,0.753841179633333,0.607146666666667,1.34414916621647,0.412197782791494,0.210889839063078,0.236883169992234,0.205536167082193,0.103131366783514,0.240541056188537,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,6
47.125,0.195849497811111,253.492968113333,0.464431929611111,4481.32262585556,0.777766747188889,0.558827222222222,1.1389920671494,0.379343141412385,0.227989098915925,0.219438722609844,0.301208701180349,0.119821651041603,0.319109634245769,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,6
41.525,0.187733872588889,237.674257071667,0.417725964377778,4689.21153060556,0.772336543055556,0.571588333333333,1.35133411884852,0.358233874077784,0.21066961163086,0.250205688340507,0.246227737264159,0.113526386077344,0.294441785641652,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,6
44.7416666666667,0.193414870977778,236.898505121667,0.422653870138889,4731.87962093889,0.757765717633333,0.592952222222222,1.21373433871793,0.370588229776674,0.212887772326403,0.232205052337781,0.24067253088258,0.108509732622135,0.276499390739949,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,6
44.2916666666667,0.203264728727778,252.974972732778,0.4462361331,4693.28611816111,0.776366835222222,0.574741111111111,1.25348291402551,0.363622412192225,0.229795947803375,0.274035473147,0.244455553353166,0.118579958823251,0.286132601233243,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,6
47.5083333333333,0.208945727116667,252.199220782778,0.451164038861111,4735.95420849444,0.7617960098,0.596105,1.12590464969349,0.366550124264688,0.232704752957881,0.255851850245953,0.238860615475782,0.115107994262009,0.267558747273841,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,6
41.9083333333333,0.200830101894444,236.380509741111,0.404458073627778,4943.84311324444,0.756365805666667,0.608866111111111,1.33584668877745,0.356440384188754,0.214135813935365,0.275035949011658,0.164796402673004,0.106461447959615,0.236986607020881,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,6
39.4083333333333,0.179636545027778,239.600997441667,0.404579952277778,4713.98888441667,0.779712373333333,0.568833333333333,1.44343074075395,0.367936990982078,0.210985992768838,0.166628219163793,0.298595785526166,0.11374394196219,0.29854120577765,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,6
42.175,0.195167401166667,254.901713102778,0.433090121,4718.06347197222,0.7837426655,0.571986111111111,1.33777642982069,0.383785408549674,0.227305884394148,0.224742155390862,0.297049285180648,0.11819802962399,0.290340774127918,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,6
36.575,0.187051775944444,239.083002061111,0.386384155766667,4925.95237672222,0.778312461366667,0.584747222222222,1.59062163853297,0.362605944033953,0.21235242336455,0.208626170373165,0.236501551643665,0.112467551234942,0.263276547526487,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,6
39.7916666666667,0.192732774333333,238.307250111111,0.391312061527778,4968.62046705556,0.763741635944444,0.606111111111111,1.42670796713106,0.37502683710111,0.214649782991388,0.190837561579731,0.229190826273142,0.109111559087812,0.242373517351622,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,6
45.175,0.202918157472222,253.914295841667,0.4366493845,4633.58420619444,0.7876672035,0.557791666666667,1.20863263742336,0.338367861091208,0.230455311741845,0.218832452903512,0.324530625603427,0.120553535157648,0.320366456018448,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,6
39.575,0.19480253225,238.0955848,0.389943419266667,4841.47311094444,0.782236999366667,0.570552777777778,1.434471186192,0.318738649400887,0.214449947951866,0.207603303693989,0.269021483804651,0.115399116646986,0.295829051897233,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,6
42.7916666666667,0.200483530638889,237.31983285,0.394871325027778,4884.14120127778,0.767666173944444,0.591916666666667,1.28805081634889,0.329870086980089,0.216679330528355,0.189345042977363,0.262569593063405,0.11332192946687,0.278099535896461,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,6
42.3416666666667,0.210333388388889,253.396300461111,0.418453587988889,4845.5476985,0.786267291533333,0.573705555555556,1.3295639556335,0.320058147223016,0.232265341332245,0.26701230034424,0.26733949445772,0.119581008496938,0.287558426520831,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,6
45.5583333333333,0.216014386777778,252.620548511111,0.42338149375,4888.21578883333,0.771696466111111,0.595069444444444,1.19482992120914,0.32200983351046,0.2351762755609,0.249779903003437,0.260851525784941,0.118769623484215,0.269206865978946,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,6
39.9583333333333,0.207898761555556,236.801837469444,0.376675528516667,5096.10469358333,0.766266261977778,0.607830555555556,1.4178646047735,0.313002596138039,0.217939917656834,0.224002601339005,0.189642346312496,0.111686853345894,0.238849137604893,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,6
43.125,0.195334778222222,235.757190475,0.436308461888889,4174.91621752778,0.786624864222222,0.554077777777778,1.29847737888099,0.383159538044153,0.176732115754485,0.219507931629856,0.31968575853782,0.120107181412231,0.325431287179825,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,6
37.525,0.187219153,219.938479433333,0.389602496655556,4382.80512227778,0.781194660088889,0.566838888888889,1.54234245518987,0.362067983061814,0.0689069228218855,0.207846749291936,0.274303906384649,0.114814027166686,0.301372818097466,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,6
40.7416666666667,0.192900151388889,219.162727483333,0.394530402416667,4425.47321261111,0.766623834666667,0.588202777777778,1.38428395764867,0.374424845368919,0.0696558230988468,0.189643026341554,0.271206360255788,0.112418830011903,0.284386344639175,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,6
40.2916666666667,0.202750009138889,235.239195094444,0.418112665377778,4386.87970983333,0.785224952255556,0.569991666666667,1.42785625977035,0.36757650249597,0.1779990226448,0.267521245349968,0.272733870552982,0.119102667514493,0.293246987047649,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,6
43.5083333333333,0.208431007527778,234.463443144444,0.423040571138889,4429.54780016667,0.770654126833333,0.591355555555556,1.28371602619928,0.370519463229914,0.180202946702079,0.250330294312364,0.269612677165118,0.118004508951844,0.275672243196444,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,6
37.9083333333333,0.200315382305556,218.644732102778,0.376334605905556,4637.43670491667,0.7652239227,0.604116666666667,1.5242350834923,0.360419004523335,0.0693125119611686,0.224095933457231,0.211634951677398,0.110735236973859,0.246099105456337,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,6
43.2916666666667,0.210500765444444,234.251777833333,0.421671928877778,4302.40044405556,0.789149490255556,0.555797222222222,1.29049599601156,0.319281725811617,0.17978591200952,0.262968680754583,0.299587990828636,0.121329739224698,0.322978128721896,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,6
46.5083333333333,0.216181763833333,233.476025883333,0.426599834638889,4345.06853438889,0.774578664833333,0.577161111111111,1.15943748934229,0.321192689030229,0.18190314978274,0.245374137624606,0.296951152811511,0.121305155647552,0.307942488161632,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,6
40.9083333333333,0.208066138611111,217.657314841667,0.379893869405556,4552.95743913889,0.7691484607,0.589922222222222,1.3757175506408,0.312240686058027,0.066695580543109,0.224191826143621,0.244964567574062,0.11475080077366,0.281369824681625,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,6
43.675,0.22359699475,232.958030502778,0.408404038127778,4557.03202669444,0.773178752866667,0.593075,1.27582185760981,0.296755914635182,0.18303456429991,0.288389867419765,0.243215528977456,0.119998489993976,0.272571904073358,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,6
46.625,0.196523741977778,266.478062808889,0.441123519388889,5124.22454932778,0.753997796577778,0.607860555555556,1.19080478177168,0.324998208183176,0.318276755038423,0.232538021082137,0.343006421360932,0.109361518651848,0.234269598303965,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,6
44.575,0.188940362727778,248.320957442222,0.440782596777778,4665.55656066111,0.7529554573,0.604146666666667,1.27780539416253,0.368604787070269,0.313303225687574,0.2332235143849,0.3803791297545,0.108098133714703,0.241602570030988,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,6
47.575,0.196691119033333,247.333540181111,0.444341860277778,4581.07729488333,0.7568799953,0.589952222222222,1.15603377387533,0.324353968832891,0.31588665021165,0.226832518034213,0.404623962583322,0.113269570886937,0.277255128671765,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,6
50.3416666666667,0.212221975172222,262.634255842222,0.472852029,4585.15188243889,0.760910287466667,0.593105,1.07307215637155,0.322224928904045,0.309839751624828,0.235186416289797,0.403335053685517,0.119635739895146,0.26836737565505,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,6
44.7416666666667,0.20410634995,246.815544800556,0.426146063766667,4793.04078718889,0.755480083333333,0.605866111111111,1.27009443884852,0.309805727135215,0.317368948433338,0.276148652341213,0.354032178457502,0.111298208439868,0.238096734089326,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,6
47.9583333333333,0.209787348338889,246.039792850556,0.431073969527778,4835.70887752222,0.740909257911111,0.62723,1.14294740050427,0.31582748885837,0.319752151432661,0.258913148021269,0.348043502758616,0.100582810444749,0.211551879955266,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,6
42.625,0.196009022388889,248.742285170556,0.413000051666667,4817.818141,0.762855913611111,0.603111111111111,1.35430830917242,0.329145628437077,0.315069701544253,0.212950867386404,0.389500051638075,0.113872029434553,0.243404647128578,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,6
45.625,0.203759778694444,247.754867909444,0.416559315166667,4733.33887522222,0.766780451611111,0.588916666666667,1.22564880356451,0.279808181638608,0.317671717079518,0.208773037383555,0.413925985147148,0.117936521014086,0.278828827430505,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,6
48.3916666666667,0.219290634833333,263.055583570556,0.445069483888889,4737.41346277778,0.770810743777778,0.592069444444444,1.13813484111899,0.273351565856149,0.311084890948739,0.242748083475927,0.412638719488509,0.12320607727741,0.269988274277879,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,6
42.7916666666667,0.211175009611111,247.236872528889,0.398363518655556,4945.30236752778,0.765380539644444,0.604830555555556,1.34614743620498,0.261653700188986,0.319162689579459,0.251522610811002,0.361997242656894,0.116357370134549,0.23992832060756,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,6
46.0083333333333,0.216856008,246.461120578889,0.403291424416667,4987.97045786111,0.750809714222222,0.626194444444444,1.21184380730161,0.26682949369607,0.321557492720416,0.234928632078388,0.355388469170577,0.109516118092725,0.213713160562402,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,6
43.575,0.196176399444444,229.597762542778,0.416218392555556,4274.67088655556,0.765738112333333,0.585202777777778,1.3150710510319,0.328508030928169,0.283537557894306,0.209298401847604,0.435684640509037,0.117063114334003,0.285026601224472,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,6
46.3416666666667,0.211707255583333,244.898478203889,0.444728561277778,4278.74547411111,0.7697684045,0.588355555555556,1.22139097468813,0.326521834063133,0.300252442086102,0.243443567306975,0.434466960281993,0.122463410610937,0.27636200578818,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,6
40.7416666666667,0.203591630361111,229.079767162222,0.398022596044444,4486.63437886111,0.764338200366667,0.601116666666667,1.44397658965631,0.314151752440118,0.284500097286822,0.251873256590094,0.390396986713108,0.115438126555056,0.247073922378889,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,6
43.9583333333333,0.20927262875,228.304015212222,0.402950501805556,4529.30246919444,0.749767374944444,0.622480555555556,1.3003089058377,0.320164214665436,0.286151029552433,0.235321401280965,0.385744486885472,0.108177950865105,0.222016118070402,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,6
49.3416666666667,0.219458011888889,243.911060942778,0.448287824777778,4194.26620833333,0.7736929425,0.574161111111111,1.1047878914899,0.272443662514795,0.3026722404449,0.236904420713612,0.456359308281085,0.125667105869263,0.308376528582298,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,6
43.7416666666667,0.211342386666667,228.092349901111,0.401581859544444,4402.15511308333,0.768262738366667,0.586922222222222,1.30714006071814,0.26079835970898,0.285926635352323,0.249095189939108,0.413789997122958,0.119318661929002,0.282050146703382,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,6
46.9583333333333,0.217023385055556,227.316597951111,0.406509765305556,4444.82320341667,0.753691912944444,0.608286111111111,1.17650866447404,0.265929988894198,0.28752727884971,0.232142983271836,0.409397907165489,0.113622888213712,0.26083100576161,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,6
46.5083333333333,0.226873242805556,243.393065562222,0.430092028266667,4406.22970063889,0.772293030533333,0.590075,1.21402260553567,0.245333457117925,0.304077488453336,0.286095776951214,0.412532463429007,0.124398766758941,0.273302907955344,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,6
49.725,0.232554241194444,242.617313612222,0.435019934027778,4448.89779097222,0.757722205111111,0.611438888888889,1.09222744038649,0.242451783872074,0.306356664347669,0.269085499282853,0.408129740383607,0.120244802173765,0.251328422808709,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,6
44.125,0.224438615972222,226.798602570556,0.388313968794444,4656.78669572222,0.752292000977778,0.6242,1.29246475812391,0.239826545310131,0.288411756420354,0.269391182297887,0.360877620386991,0.111556559324817,0.218066694200633,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,6
38.8083333333333,0.188424732616667,245.753474647778,0.407758878361111,5425.91983485556,0.769419489744444,0.587768888888889,1.48477157012424,0.370273692354905,0.300249013961502,0.185910139888073,0.195286774099494,0.110656482608419,0.25840640435355,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,6
41.8083333333333,0.196175488922222,244.766057386667,0.411318141861111,5341.44056907778,0.773344027744444,0.573574444444444,1.34079883050434,0.326280776630094,0.302712067625982,0.182252539861762,0.234081504766548,0.11434132194228,0.291524545389968,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,6
44.575,0.211706345061111,260.066773047778,0.439828310583333,5345.51515663333,0.777374319911111,0.576727222222222,1.24382907199774,0.324599857072859,0.300360581712303,0.228355522516613,0.232159919844258,0.119271313191623,0.283135694995785,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,6
38.975,0.203590719838889,244.248062006111,0.39312234535,5553.40406138333,0.771944115777778,0.589488333333333,1.47558839339125,0.311989721498085,0.304139031720165,0.225620541604309,0.141796131034174,0.1128920792738,0.255249655692868,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,6
42.1916666666667,0.209271718227778,243.472310056111,0.398050251111111,5596.07215171667,0.757373290355556,0.610852222222222,1.32545268825572,0.318157552118978,0.306449415905284,0.208169307990142,0.125774014418565,0.107702499961877,0.233116145690103,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,6
39.7583333333333,0.188592109672222,226.60895202,0.41097721925,4882.77258041111,0.772301688466667,0.569860555555556,1.4405426586668,0.369717784912577,0.257432498706194,0.182750490570424,0.279509532965352,0.11356827789081,0.297183806615145,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,6
42.525,0.204122965811111,241.909667681111,0.439487387972222,4886.84716796667,0.776331980633333,0.573013333333333,1.33553951523575,0.372121963910045,0.282848296530509,0.229038599074306,0.277868833420946,0.118622477816707,0.288946137431375,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,6
36.925,0.196007340588889,226.090956639444,0.392781422738889,5094.73607271667,0.7709017765,0.585774444444444,1.58643346127085,0.358371993681896,0.258244958240025,0.225909624867064,0.210735513705114,0.112075638656376,0.261717097202233,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,6
40.1416666666667,0.201688338977778,225.315204689444,0.3977093285,5137.40416305,0.756330951077778,0.607138333333333,1.42394217942576,0.365562459870772,0.259696801699729,0.20850746952434,0.201817145120141,0.106496270023826,0.240556485082806,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,6
45.525,0.211873722116667,240.92225042,0.443046651472222,4802.36790218889,0.780256518633333,0.558818888888889,1.20730394781422,0.323816496995217,0.285103467627896,0.222690649257833,0.307107270337055,0.121488209083495,0.319120334998721,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,6
39.925,0.203758096894444,225.103539378333,0.396340686238889,5010.25680693889,0.7748263145,0.57158,1.43166253144282,0.311266727462048,0.259328844329045,0.22389341996274,0.246566358299533,0.115586218093157,0.294453560509775,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,6
43.1416666666667,0.209439095283333,224.327787428333,0.401268592,5052.92489727222,0.760255489077778,0.592943888888889,1.28634415047248,0.317388210224066,0.260720883471527,0.206037789490015,0.238887893267515,0.111463441724975,0.276512878040971,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,6
42.6916666666667,0.219288953033333,240.404255039444,0.424850854961111,5014.33139449444,0.778856606666667,0.574732777777778,1.32739340953855,0.301290883138417,0.286433597210996,0.272135972203244,0.244748301646725,0.120335592348178,0.286144698667593,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,6
45.9083333333333,0.224969951422222,239.628503089444,0.429778760722222,5056.99948482778,0.764285781244444,0.596096666666667,1.19357740945606,0.29982413323223,0.288614748878077,0.254791337384499,0.237019111408654,0.117649998982923,0.267572636781911,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,6
40.3083333333333,0.2168543262,223.809792047778,0.383072795488889,5264.88838957778,0.758855577111111,0.608857777777778,1.41517611697514,0.295998894541442,0.26144040294311,0.242704033785452,0.15437238359103,0.109561532901599,0.237002286107597,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,6
37.8083333333333,0.195660769333333,227.030279748333,0.383194674138889,5035.03416075,0.782202144777778,0.568825,1.52992956940535,0.330414882964939,0.261118751014116,0.0747536481849813,0.29156666855018,0.115445383486583,0.298552745213415,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,6
40.575,0.211191625472222,242.330995409444,0.411704842861111,5039.10874830556,0.786232436944444,0.571977777777778,1.41668116909804,0.328874260562589,0.28522829703165,0.206286306942264,0.289961161491506,0.119627870453585,0.290352623267071,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,6
34.975,0.20307600025,226.512284367778,0.364998877627778,5246.99765305556,0.780802232811111,0.584738888888889,1.68762703072902,0.316312063219873,0.261954074608159,0.117518173061505,0.222893932398456,0.114262895886927,0.263289756649362,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,6
38.1916666666667,0.208756998638889,225.736532417778,0.369926783388889,5289.66574338889,0.766231407388889,0.606102777777778,1.51202063073853,0.322470857418701,0.263436210237575,0.0925254440139416,0.213421162366813,0.111726031349524,0.242388810261332,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,6
43.575,0.218942381777778,241.343578148333,0.415264106361111,4954.62948252778,0.790156974944444,0.557783333333333,1.28053057066462,0.275182152183384,0.287508108210357,0.202226152214944,0.318936985158487,0.121771515792286,0.320377079177795,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,6
37.975,0.210826756555556,225.524867106667,0.368558141127778,5162.51838727778,0.784726770811111,0.570544444444444,1.52040881175872,0.263368162473417,0.263090267461963,0.12368795702334,0.257856707367694,0.116949725386395,0.295840739258911,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,6
41.1916666666667,0.216507754944444,224.749115156667,0.373486046888889,5205.18647761111,0.770155945388889,0.591908333333333,1.36495143791395,0.268639853473995,0.264514073665207,0.0990174942802652,0.249559212171904,0.115617427665012,0.278112924433913,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,6
